cluster_type,cluster_id,member_count,document_count,documents,sample_text,member_block_ids
template,TEMPLATE-171,3,3,netgear-r6350.pdf;netgear-r7000.pdf;netgear-raxe500.pdf,You can connect your WPS-enabled device to the router’s WiFi network with Wi-Fi Protected Setup (WPS) or you can find and select the WiFi network. **To use WPS to connect to the WiFi network:** 1. Make sure that the router is receiving power (its Power LED is lit). 2. Check the WPS instructions for ,2d39d5ec-5238-5e12-83da-bbfdf19b3337;db3f81a5-963b-525a-8b9c-8af646091a3d;f72b3fab-491f-57b2-a41b-dcebb85c933e
template,TEMPLATE-172,3,3,netgear-r7000.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can edit network folders on a USB storage devices connected to a router USB port. **To edit a network folder:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router adm,de934a4b-5cff-56d8-8989-50c3c26447be;07d2242a-f841-5b3b-91e1-3a0249026fc8;0732d446-ec1f-5e96-a58a-13d4001cea78
template,TEMPLATE-173,4,4,netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can exempt one trusted computer from blocking. The computer that you exempt must be assigned a fixed IP address. You can use the reserved IP address feature to specify the IP address. See Manage Reserved LAN IP Addresses on page 71. **To specify a trusted computer:** 1. Launch a web browser from,2495fa74-e650-58e2-bf9f-04cb04d4a008;b5a0a7c4-36cf-5be3-9862-fc0052d5a08b;900bc55d-efcb-525a-bdb7-a6d5925ce2a8;40e0abbc-7afb-5548-8edd-3cea34e00ed1
template,TEMPLATE-174,5,5,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can log in to the router and check if new firmware is available, or you can manually load a specific firmware version to your router.",27dd55d7-9b49-5929-9722-1aa90a62ff5c;b6c84e0f-5465-58a5-bbae-bae5695547a0;c17b71fe-00f4-58d6-ab9c-5324c73c8adc;9e480144-03b1-5c7e-974a-25e5cdd649cd;bf70974b-abe4-52d5-91e9-1190360ded13
template,TEMPLATE-175,6,6,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-xr500.pdf,"You can ping the router from your computer to verify that the LAN path to your router is set up correctly. **To ping the router from a Windows-based computer:** 1. From the Windows toolbar, click the **Start** button and select **Run**. 2. In the field provided, type **ping** followed by the IP addr",b6ce6497-49a9-5a9f-a737-af08a875eaa5;4211a1a2-59d1-5309-b819-4df2e2e2dcaf;742aebb8-def7-557e-90b0-9a86f89c3e00;b60d283b-acea-5673-be03-c506dc1df859;2dd1b281-ddee-5128-affd-a5571b00efba;e0c19efb-dc96-50ef-85d6-d3c29f585eba
template,TEMPLATE-176,2,2,netgear-rax120.pdf;netgear-rax50.pdf,You can set up an IPv6 Internet connection if the router does not detect it automatically. **To set up an IPv6 Internet connection:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. En,035c81e3-b10a-52dc-8b00-522d825562d0;2d710e2c-fca4-5a53-a28f-503997ac9004
template,TEMPLATE-177,3,3,netgear-r6350.pdf;netgear-r7000.pdf;netgear-raxe500.pdf,You can set up an IPv6 Internet connection if the router does not detect it automatically. **To set up an IPv6 Internet connection:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. En,3a37ef65-9cbd-5b71-a3b2-75bd36b40836;813f2028-c3d4-5440-b95b-590eb3046438;b816928d-e7e2-59ca-aa8b-2a27d64e9ed0
template,TEMPLATE-178,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can set up the router to create an Internet Protocol television (IPTV) port that can lease an IP address from your IPTV service provider. Use this feature only if you subscribe to an IPTV service and your IPTV service requires an intranet address. Some IPTV ports cannot work behind NAT because t,dffbff0d-dbad-54a9-9134-59aefb3504d0;463e8a0a-d562-5a9b-929f-41de59dd3fae;6577d9c7-7fba-5d34-bd0f-16bd4e95d3de
template,TEMPLATE-179,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can set up your router automatically, or you can use a web browser to access the router and set up your router manually. Before you start the setup process, get your ISP information and make sure that the computers and devices in the network are using the settings described here. When your Inter",261ec35c-16b7-56d5-99a9-503c4c3ba0be;0b5f3ade-852a-5ee5-a14b-eb804dee3cb8;feb09c00-0fd2-5b2c-ae97-969bd349df0e
template,TEMPLATE-180,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can turn off the WiFi signal from your router at times when you do not need a WiFi connection. For example, you might turn it off for the weekend if you leave town. **To set up the WiFi schedule:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. ",0554640d-94ce-588b-a554-84c6c060c75b;187e369f-16e9-54a8-a092-de5c61099c01;e7b3f47e-85d5-5b8b-923d-4e3087072fae
template,TEMPLATE-181,2,2,netgear-r6350.pdf;netgear-raxe500.pdf,You can use access control to block or allow access to the Internet through your router. **To set up access control:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router ,5a0213ba-a2ac-5ddb-bbf3-750af59fb73f;2940f4fd-f711-5b54-96e4-f97ef6963921
template,TEMPLATE-182,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can use keywords to block certain Internet sites from your network. You can use blocking all the time or based on a schedule. **Note:** Keyword blocking only works for website URLs that begin with http:// only. It does not work for URLs that begin with https://. **To block Internet sites:** 1. L,8a090382-deed-58a4-b0ae-96228d8dda92;0fa899f8-6073-5804-b094-84f126871c81;9a6cf150-bca1-5b0b-946d-73cc4e9d6251
template,TEMPLATE-183,2,2,netgear-rax120.pdf;netgear-xr500.pdf,You can use OpenVPN software to remotely access your router with virtual private networking (VPN). This chapter explains how to install and use OpenVPN software to set up a VPN tunnel. The chapter contains the following sections: • About VPN connections • Enable OpenVPN service in the router • Insta,f4c62c6b-2c4d-538b-ac40-864c9d363e5b;65385cd2-6246-518e-b040-06f2fe7c3662
template,TEMPLATE-184,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can use port forwarding and port triggering to set up rules for Internet traffic. You need networking knowledge to set up these features. This chapter contains the following sections: • Manage port forwarding to a local server • Port triggering,0ddbb1e1-8378-58bb-a401-030cda7d27be;474a2084-fc39-5558-81eb-f178b53a6d21;eea5cfc1-72fe-5e1b-96ce-ddd7ec1b165e
template,TEMPLATE-185,2,2,netgear-rax120.pdf;netgear-rax50.pdf,You can use the network access control list (ACL) on the router to block or allow access to your network and the Internet. The ACL identifies a WiFi or wired device by its MAC address. The router detects the MAC addresses of the devices on the network and either allows or denies access. The router d,600d0522-23c8-53cd-b69c-cf07ab9b4f8b;9a5a5bff-8b53-5c37-9d87-9ce596f7433e
template,TEMPLATE-186,5,5,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can use the Setup Wizard to detect your Internet settings and automatically set up your router. The Setup Wizard is not the same as the pages that display the first time you connect to your router to set it up. **To use the Setup Wizard:** 1. Launch a web browser from a computer or mobile device,e697d549-12b3-54de-89de-9cefe5ea9405;9213a4bb-497e-56d3-be43-8791bb53a54e;aa4233c9-79c8-5cb6-b60b-761ae7361cc0;db1eb650-9b13-5d6f-b618-4dcee9013eac;875a5033-6dfd-575b-8a2c-9fb4ed6c7e5d
template,TEMPLATE-187,2,2,netgear-rax120.pdf;netgear-xr500.pdf,"You can use Time Machine to back up your Mac computers onto a USB hard disk drive (HDD) that is connected to a USB port on the router. **To back up your Mac onto a USB hard disk drive:** 1. Prepare your USB device with a compatible format and partitions. For more information, see Set up a USB hard d",a63eef92-b04f-5721-a16b-76b4b56987d0;fb1fc310-aa1d-5231-a51c-cc5f1e6a46c8
template,TEMPLATE-188,2,2,netgear-r6350.pdf;netgear-r7000.pdf,"You can use Time Machine to back up your Mac computers onto a USB hard disk drive (HDD) that is connected to one of the router’s USB ports. **To back up your Mac onto a USB hard disk drive:** 1. Prepare your USB device with a compatible format and partitions. For more information, see Set up a USB h",6bbf49ac-b78e-5269-bf1d-4aefe99846e7;bc04d898-6ac5-5464-bada-56570a81cc78
template,TEMPLATE-189,2,2,netgear-rax120.pdf;netgear-xr500.pdf,You can use Time Machine to back up your Mac computers onto a USB hard drive that is connected to a USP port on the router. You can access the connected storage device from your Mac with a wired or WiFi connection to your router. **Note:** The following instructions might be different depending on t,086f37ff-ba18-5847-88f6-ffe14b704d3a;32e7d300-3c31-5618-9a36-23c7a44e168d
template,TEMPLATE-190,2,2,netgear-r6350.pdf;netgear-r7000.pdf,You can use Time Machine to back up your Mac computers onto a USB hard drive that is connected to one of the router’s USB ports. You can access the connected storage device from your Mac with a wired or WiFi connection to your router. **Note:** The following instructions might be different depending,7f324918-7486-592f-b707-246a06dbe960;33d43466-377a-5cce-b968-3ee01616ec0f
template,TEMPLATE-191,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,You can view all computers and devices that are currently connected to your network. **To view devices on the network:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the route,3835ef8f-a7c0-59d5-beee-b439588447f3;b5dd9b49-db70-5873-bdab-509974bce209;4803ab48-f456-5f0c-95d6-a1e621e31102;a6a62862-6e43-586d-bdea-ec775feb6a07
template,TEMPLATE-192,2,2,netgear-rax50.pdf;netgear-raxe500.pdf,You can view network folders on a storage device that is connected to the router. **To view network folders:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the router admin us,9274feba-6fe4-5b35-9e0c-79e0d0b62e1f;5e5c51b3-dccd-5818-b9ae-65b70b14cfda
template,TEMPLATE-193,7,7,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-rbk852.pdf;netgear-xr500.pdf,You can view or change the router’s Internet connection settings.,dbca2b5a-8673-5396-be6d-051cb0b860c4;7e389eff-b1fc-52c6-9c31-67af5c617208;65608cf6-4472-516c-89ee-e4b9fd6ad9c9;a7e2f2d9-fef3-5101-bf0c-1e741a0a3478;9a813aa3-7b5e-5f78-9e55-a862a8961911;4fc345fe-3acc-5522-87ca-7bb169893a82;57de6a0a-7950-51e6-ae2d-6b4a3b64321d
template,TEMPLATE-194,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can view or configure wide area network (WAN) settings for the Internet port. You can set up a DMZ (demilitarized zone) server, change the maximum transmit unit (MTU) size, and enable the router to respond to a ping to its WAN (Internet) port. **To view or change the WAN settings:** 1. Launch a ",304579c0-2505-541b-9272-41a33abdc404;2644fbb0-15d0-5d42-a0ad-66da0c7392da;2688cb60-f212-54f4-8ab5-e5f8a0e24d13
template,TEMPLATE-195,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"You can view router information, the Internet port status, and WiFi settings. **To view information about the router and the Internet, modem, and WiFi settings:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**",6c6e7f93-dc23-57df-8cb4-4e5e8b6429f8;831da047-4284-54aa-ab28-c39a018336ae;0f4aebc2-b532-542c-857f-5cc34359b93a;18779218-1870-5b0f-a54a-58ead6e53840
template,TEMPLATE-196,2,2,netgear-rax50.pdf;netgear-raxe500.pdf,You can wall-mount your router using the wall-mounting holes on the bottom of your router. **Note:** We recommend using M3 x 20 mm screws. Figure 6. Bottom of the router **To wall-mount your router:** 1. Drill holes in the wall where you want to wall-mount your router. 2. Insert wall anchors in the ,5440f2d1-02b4-5d02-94d9-972ad6453e45;009e5131-52f4-5e4a-8d2b-ff9f4ea030bf
template,TEMPLATE-197,2,2,netgear-rax120.pdf;netgear-rax50.pdf,You must enable the OpenVPN service settings in the router before you can use a VPN connection. **To enable OpenVPN service:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Enter the,1cca8454-3ee7-57e5-96f3-7174a5c17ae1;9078acec-f7bb-55fa-8707-b9a0825e4d79
template,TEMPLATE-198,2,2,netgear-rax120.pdf;netgear-rax50.pdf,You must install both the OpenVPN client utility and OpenVPN configuration files on each Windows-based computer where you want to use a VPN connection to your router. **To download and install the OpenVPN client utility and OpenVPN configuration** **files on a Windows-based computer:** 1. To downloa,b357489f-7866-5d11-bd22-70e8fee2e942;a81b0ea4-f34e-536c-bc14-cd418516030e
template,TEMPLATE-199,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"You must install both the OpenVPN Connect app and OpenVPN configuration files on each Android device where you want to use a VPN connection to your router. **To download and install the OpenVPN Connect app and OpenVPN configuration** **files on an Android device:** 1. On your Android device, downloa",345daf99-3239-5ef0-82b9-699f8578fa2c;5cf9975b-f699-5f14-b4fa-c66ae846b2d1
template,TEMPLATE-200,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"You must install both the OpenVPN Connect app and OpenVPN configuration files on each iOS device where you want to use a VPN connection to your router. **To download and install the OpenVPN Connect app and OpenVPN configuration** **files on an iOS device:** 1. On your iOS device, download and instal",7aba781d-08f8-5fc6-809e-ee38bba11bfa;20b875d3-b026-5832-82b1-d14a28bfa738
template,TEMPLATE-201,4,4,netgear-rax120.pdf;netgear-rax50.pdf;netgear-rbk852.pdf;netgear-xr500.pdf,"You must install OpenVPN software on each Windows-based computer, Mac computer, iOS device, and Android device that you plan to use for VPN connections to your router. Each computer or device is called a VPN client. The software consists of the application software and the configuration files: • Dow",f261ca1d-7ffa-5853-96f4-4c6491098957;0b9dd330-c3d7-545c-a617-8fb41923d277;552a302d-29b9-5f81-b9d7-69957d0800fe;6456b41d-491e-536d-beda-6bac85f1de0f
